outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry,date
102119,4247,empty strain - H5N1 (HPAI non. Plt),,19/04/2022,30/06/2022,Resolved,1,,Towner County,Bucephala clangula,Wild,No,48.482,-99.2,wild,FALSE,POINT (-99.195556640625 48.48020439895515),2022-04-19
144052,4247,H5N1 (HPAI non. Plt),,28/10/2024,,Continuing,1,,Stevens County,Birds,Domestic,No,48.543,-117.904,domestic,FALSE,POINT (-117.9052734375 48.54570549184746),2024-10-28
102985,4247,empty strain - H5N1 (HPAI non. Plt),,6/05/2022,30/06/2022,Resolved,1,,Stevens County,Haliaeetus leucocephalus,Wild,No,48.554,-117.919,wild,FALSE,POINT (-117.916259765625 48.55297816440071),2022-05-06
108206,4247,H5N1 (HPAI non. Plt),,14/10/2022,19/02/2023,Resolved,1,,Hill County,Birds,Domestic,No,48.554,-109.672,domestic,FALSE,POINT (-109.676513671875 48.55297816440071),2022-10-14
107408,4247,H5N1 (HPAI non. Plt),,1/10/2022,6/11/2022,Resolved,1,,Glacier County,Birds,Domestic,No,48.639,-112.341,domestic,FALSE,POINT (-112.34619140625 48.64016871811907),2022-10-01
103131,4247,empty strain - H5N1 (HPAI non. Plt),,8/05/2022,10/10/2022,Resolved,1,,Whatcom County,Birds,Domestic,No,48.709,-122.477,domestic,FALSE,POINT (-122.4755859375 48.70546289579056),2022-05-08
145321,4247,H5N1 (HPAI non. Plt),,17/11/2024,,Continuing,1,,Whatcom County,Birds,Domestic,No,48.754,-122.48,domestic,FALSE,POINT (-122.4755859375 48.75618876280552),2024-11-17
101561,4247,empty strain - H5N1 (HPAI non. Plt),,17/04/2022,22/09/2022,Resolved,1,,Renville County,Birds,Domestic,No,48.769,-101.532,domestic,FALSE,POINT (-101.53564453125 48.77067246880509),2022-04-17
103349,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,18/10/2022,Resolved,1,,Burke County,Birds,Domestic,No,48.797,-102.242,domestic,FALSE,POINT (-102.23876953125 48.79962735079971),2022-05-13
103188,4247,empty strain - H5N1 (HPAI non. Plt),,2/05/2022,30/06/2022,Resolved,1,,Aleutians West Borough,Haliaeetus leucocephalus,Wild,No,51.762,-177.273,wild,FALSE,POINT (-177.275390625 51.761040492729535),2022-05-02
104779,4247,H5N1 (HPAI non. Plt),,14/06/2022,30/06/2022,Resolved,1,,Aleutians East Borough,Larus hyperboreus,Wild,No,55.31,-160.48,wild,FALSE,POINT (-160.477294921875 55.31039088379828),2022-06-14
109471,4247,H5N1 (HPAI non. Plt),,1/11/2022,31/12/2022,Resolved,1,,Sitka Borough,Larus thayeri,Wild,No,57.052,-135.334,wild,FALSE,POINT (-135.32958984375 57.05268197871749),2022-11-01
125437,4247,H5N1 (HPAI non. Plt),,18/08/2023,31/12/2023,Resolved,1,,Dillingham Census Area,Uria aalge,Wild,No,59.041,-158.476,wild,FALSE,POINT (-158.477783203125 59.0405546167585),2023-08-18
105967,4247,empty strain - H5N1 (HPAI non. Plt),,5/08/2022,31/12/2022,Resolved,1,,Kenai Peninsula Borough,Tachycineta bicolor,Wild,No,60.481,-151.074,wild,FALSE,POINT (-151.072998046875 60.47887883016671),2022-08-05
104780,4247,H5N1 (HPAI non. Plt),,14/06/2022,30/06/2022,Resolved,1,,Bethel,Xema sabini,Wild,No,60.761,-161.781,wild,FALSE,POINT (-161.78466796875 60.75915950226991),2022-06-14
105103,4247,H5N1 (HPAI non. Plt),,11/07/2022,31/12/2022,Resolved,1,,Bethel,Sterna paradisaea,Wild,No,60.778,-161.793,wild,FALSE,POINT (-161.795654296875 60.780618803458935),2022-07-11
105705,4247,empty strain - H5N1 (HPAI non. Plt),,29/04/2022,6/10/2022,Resolved,1,,Bethel,Birds,Domestic,No,60.778,-161.792,domestic,FALSE,POINT (-161.795654296875 60.780618803458935),2022-04-29
104784,4247,H5N1 (HPAI non. Plt),,28/06/2022,30/06/2022,Resolved,1,,Bethel,Calidris alpina,Wild,No,60.8,-161.821,wild,FALSE,POINT (-161.817626953125 60.80206374467983),2022-06-28
105104,4247,H5N1 (HPAI non. Plt),,11/07/2022,31/12/2022,Resolved,1,,Bethel,Stercorarius parasiticus,Wild,No,60.814,-161.819,wild,FALSE,POINT (-161.817626953125 60.81278083236677),2022-07-11
104783,4247,H5N1 (HPAI non. Plt),,24/06/2022,30/06/2022,Resolved,1,,Anchorage Borough,Larus brachyrhynchus,Wild,No,61.3,-148.539,wild,FALSE,POINT (-148.53515625 61.30190220337445),2022-06-24
104363,4247,H5N1 (HPAI non. Plt),,8/06/2022,30/06/2022,Resolved,1,,Valdez-Cordova,Branta bernicla,Wild,No,61.509,-145.617,wild,FALSE,POINT (-145.61279296875 61.506975778539385),2022-06-08
107402,4247,H5N1 (HPAI non. Plt),,25/09/2022,1/03/2023,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.554,-149.247,domestic,FALSE,POINT (-149.249267578125 61.55410944492718),2022-09-25
102690,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,5/10/2022,Resolved,1,,Matanuska-Susitna County,Birds,Domestic,No,61.587,-149.159,domestic,FALSE,POINT (-149.161376953125 61.58549218152365),2022-04-26
127480,4247,H5N1 (HPAI non. Plt),,1/11/2023,7/03/2024,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.587,-149.443,domestic,FALSE,POINT (-149.447021484375 61.58549218152365),2023-11-01
104781,4247,H5N1 (HPAI non. Plt),,15/06/2022,30/06/2022,Resolved,1,,Matanuska-Susitna Borough,Podiceps grisegena,Wild,No,61.589,-149.126,wild,FALSE,POINT (-149.12841796875 61.59071955121135),2022-06-15
109601,4247,H5N1 (HPAI non. Plt),,23/11/2022,16/05/2023,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.603,-149.108,domestic,FALSE,POINT (-149.1064453125 61.60117164603747),2022-11-23
127027,4247,H5N1 (HPAI non. Plt),,24/10/2023,26/02/2024,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.603,-149.103,domestic,FALSE,POINT (-149.1064453125 61.60117164603747),2023-10-24
145315,4247,H5N1 (HPAI non. Plt),,4/11/2024,,Continuing,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.602,-149.106,domestic,FALSE,POINT (-149.1064453125 61.60117164603747),2024-11-04
145320,4247,H5N1 (HPAI non. Plt),,11/11/2024,,Continuing,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.602,-149.105,domestic,FALSE,POINT (-149.1064453125 61.60117164603747),2024-11-11
127028,4247,H5N1 (HPAI non. Plt),,25/10/2023,26/02/2024,Resolved,1,,Matanuska-Susitna Borough,Birds,Domestic,No,61.605,-149.108,domestic,FALSE,POINT (-149.1064453125 61.60639637138627),2023-10-25
108435,4247,H5N1 (HPAI non. Plt),,3/10/2022,6/02/2023,Resolved,1,,Broward County,Birds,Domestic,No,26.081,-80.134,domestic,FALSE,POINT (-80.13427734375 26.076520559856974),2022-10-03
109108,4247,H5N1 (HPAI non. Plt),,8/11/2022,30/03/2023,Resolved,1,,Broward County,Birds,Domestic,No,26.115,-80.14,domestic,FALSE,POINT (-80.145263671875 26.115985925333533),2022-11-08
109606,4247,H5N1 (HPAI non. Plt),,18/11/2022,22/03/2023,Resolved,1,,Broward County,Birds,Domestic,No,26.118,-80.143,domestic,FALSE,POINT (-80.145263671875 26.115985925333533),2022-11-18
108590,4247,H5N1 (HPAI non. Plt),,25/10/2022,8/03/2023,Resolved,1,,Broward County,Birds,Domestic,No,26.121,-80.169,domestic,FALSE,POINT (-80.167236328125 26.12585018568035),2022-10-25
127940,4247,H5N1 (HPAI non. Plt),,15/11/2023,18/03/2024,Resolved,1,,Broward County,Birds,Domestic,No,26.124,-80.262,domestic,FALSE,POINT (-80.26611328125 26.12585018568035),2023-11-15
151586,4247,H5N1 (HPAI non. Plt),,23/01/2025,,Continuing,1,,Broward County,Birds,Domestic,No,26.122,-80.263,domestic,FALSE,POINT (-80.26611328125 26.12585018568035),2025-01-23
152603,4247,H5N1 (HPAI non. Plt),,10/02/2025,,Continuing,1,,Broward County,Birds,Domestic,No,26.123,-80.263,domestic,FALSE,POINT (-80.26611328125 26.12585018568035),2025-02-10
105541,4247,H5N1 (HPAI non. Plt),,28/07/2022,31/12/2022,Resolved,1,,Broward County,Caracara cheriway,Wild,No,26.138,-80.169,wild,FALSE,POINT (-80.167236328125 26.13571361317392),2022-07-28
111069,4247,H5N1 (HPAI non. Plt),,10/12/2022,31/12/2022,Resolved,1,,Palm Beach County,Dendrocygna bicolor,Wild,No,26.467,-80.059,wild,FALSE,POINT (-80.057373046875 26.470573022375078),2022-12-10
148256,4247,H5N1 (HPAI non. Plt),,29/12/2024,,Continuing,1,,Palm Beach County,Birds,Domestic,No,26.716,-80.055,domestic,FALSE,POINT (-80.057373046875 26.716173757934087),2024-12-29
137326,4247,H5N1 (HPAI non. Plt),,20/07/2024,21/11/2024,Resolved,1,,Hendry County,Birds,Domestic,No,26.761,-81.438,domestic,FALSE,POINT (-81.441650390625 26.76523056569748),2024-07-20
108436,4247,H5N1 (HPAI non. Plt),,2/10/2022,6/02/2023,Resolved,1,,Martin County,Birds,Domestic,No,27.176,-80.253,domestic,FALSE,POINT (-80.255126953125 27.176469131898898),2022-10-02
108249,4247,H5N1 (HPAI non. Plt),,17/10/2022,22/02/2023,Resolved,1,,Martin County,Birds,Domestic,No,27.191,-80.253,domestic,FALSE,POINT (-80.255126953125 27.186242185608734),2022-10-17
131135,4247,H5N1 (HPAI non. Plt),,8/01/2024,10/06/2024,Resolved,1,,DeSoto County,Birds,Domestic,No,27.215,-81.858,domestic,FALSE,POINT (-81.859130859375 27.215556209029685),2024-01-08
108167,4247,H5N1 (HPAI non. Plt),,14/10/2022,16/02/2023,Resolved,1,,Okeechobee County,Birds,Domestic,No,27.244,-80.83,domestic,FALSE,POINT (-80.826416015625 27.244862521497282),2022-10-14
108207,4247,H5N1 (HPAI non. Plt),,6/10/2022,22/02/2023,Resolved,1,,Saint Lucie County,Birds,Domestic,No,27.447,-80.35,domestic,FALSE,POINT (-80.35400390625 27.44979032978422),2022-10-06
108246,4247,H5N1 (HPAI non. Plt),,13/10/2022,16/02/2023,Resolved,1,,Indian River County,Birds,Domestic,No,27.632,-80.389,domestic,FALSE,POINT (-80.386962890625 27.634873791342528),2022-10-13
108248,4247,H5N1 (HPAI non. Plt),,10/10/2022,27/02/2023,Resolved,1,,Indian River County,Birds,Domestic,No,27.639,-80.43,domestic,FALSE,POINT (-80.430908203125 27.634873791342528),2022-10-10
112352,4247,H5N1 (HPAI non. Plt),,25/10/2022,31/12/2022,Resolved,1,,Indian River County,Alopochen aegyptiaca,Wild,No,27.638,-80.38,wild,FALSE,POINT (-80.3759765625 27.634873791342528),2022-10-25
108215,4247,H5N1 (HPAI non. Plt),,13/10/2022,22/02/2023,Resolved,1,,Indian River County,Birds,Domestic,No,27.64,-80.397,domestic,FALSE,POINT (-80.39794921875 27.64460638194332),2022-10-13
100287,4247,empty strain - H5N1 (HPAI non. Plt),,18/03/2022,30/06/2022,Resolved,1,,Polk County,Larus delawarensis,Wild,No,27.839,-81.781,wild,FALSE,POINT (-81.7822265625 27.83907609477781),2022-03-18
108358,4247,H5N1 (HPAI non. Plt),,10/10/2022,7/03/2023,Resolved,1,,Hillsborough County,Birds,Domestic,No,27.886,-82.389,domestic,FALSE,POINT (-82.386474609375 27.88763921713651),2022-10-10
109007,4247,H5N1 (HPAI non. Plt),,1/11/2022,22/03/2023,Resolved,1,,Hillsborough County,Birds,Domestic,No,27.95,-82.451,domestic,FALSE,POINT (-82.452392578125 27.945886221761967),2022-11-01
114093,4247,H5N1 (HPAI non. Plt),,7/02/2023,22/06/2023,Resolved,1,,Hillsborough County,Birds,Domestic,No,27.949,-82.455,domestic,FALSE,POINT (-82.452392578125 27.945886221761967),2023-02-07
111071,4247,H5N1 (HPAI non. Plt),,9/12/2022,31/12/2022,Resolved,1,,Brevard County,Thalasseus sandvicensis,Wild,No,28.247,-80.738,wild,FALSE,POINT (-80.738525390625 28.246327971048842),2022-12-09
107886,4247,empty strain - H5N1 (HPAI non. Plt),,8/10/2022,28/02/2023,Resolved,1,,Osceola County,Birds,Domestic,No,28.293,-81.396,domestic,FALSE,POINT (-81.397705078125 28.294707428421205),2022-10-08
105965,4247,H5N1 (HPAI non. Plt),,10/08/2022,9/01/2023,Resolved,1,,Osceola County,Birds,Domestic,No,28.312,-81.41,domestic,FALSE,POINT (-81.40869140625 28.31405305806959),2022-08-10
108362,4247,H5N1 (HPAI non. Plt),,13/10/2022,2/03/2023,Resolved,1,,Pasco County,Birds,Domestic,No,28.369,-82.186,domestic,FALSE,POINT (-82.188720703125 28.37206882963163),2022-10-13
115740,4247,H5N1 (HPAI non. Plt),,23/01/2023,30/06/2023,Resolved,1,,Brevard County,Melanitta nigra,Wild,No,28.405,-80.706,wild,FALSE,POINT (-80.70556640625 28.401064827220893),2023-01-23
101232,4247,empty strain - H5N1 (HPAI non. Plt),,10/03/2022,30/06/2022,Resolved,1,,Orange County,"Coragyps atratus, Haliaeetus leucocephalus",Wild,No,28.487,-81.359,wild,FALSE,POINT (-81.353759765625 28.488005204159478),2022-03-10
132868,4247,H5N1 (HPAI non. Plt),,26/02/2024,30/06/2024,Resolved,1,2,Orange County ,Cygnus melancoryphus,Wild,No,28.548,-81.378,wild,FALSE,POINT (-81.375732421875 28.54592572323348),2024-02-26
98073,4247,empty strain - H5N1 (HPAI non. Plt),,17/02/2022,30/06/2022,Resolved,1,,Brevard County,Coragyps atratus,Wild,No,28.554,-80.846,wild,FALSE,POINT (-80.848388671875 28.555576049185973),2022-02-17
102981,4247,empty strain - H5N1 (HPAI non. Plt),,8/04/2022,30/06/2022,Resolved,1,,Brevard County,Thalasseus maximus,Wild,No,28.579,-80.838,wild,FALSE,POINT (-80.83740234375 28.57487404744697),2022-04-08
148257,4247,H5N1 (HPAI non. Plt),,17/01/2025,,Continuing,1,,Orange County,Birds,Domestic,No,28.598,-81.378,domestic,FALSE,POINT (-81.375732421875 28.594168506232606),2025-01-17
100288,4247,empty strain - H5N1 (HPAI non. Plt),,18/03/2022,30/06/2022,Resolved,1,,Brevard County,"Ardea herodias, Bubo virginianus",Wild,No,28.599,-80.846,wild,FALSE,POINT (-80.848388671875 28.603814407841327),2022-03-18
104782,4247,H5N1 (HPAI non. Plt),,21/06/2022,30/06/2022,Resolved,1,,Brevard County,Mycteria americana,Wild,No,28.599,-80.846,wild,FALSE,POINT (-80.848388671875 28.603814407841327),2022-06-21
105445,4247,H5N1 (HPAI non. Plt),,15/07/2022,4/01/2023,Resolved,1,,Seminole County,Birds,Domestic,No,28.777,-81.28,domestic,FALSE,POINT (-81.27685546875 28.777289039997626),2022-07-15
108231,4247,H5N1 (HPAI non. Plt),,16/10/2022,20/02/2023,Resolved,1,,Lake County,Birds,Domestic,No,28.81,-81.733,domestic,FALSE,POINT (-81.73828125 28.806173508854783),2022-10-16
101557,4247,empty strain - H5N1 (HPAI non. Plt),,21/03/2022,30/06/2022,Resolved,1,,Volusia County,Thalasseus maximus,Wild,No,29.009,-81.299,wild,FALSE,POINT (-81.298828125 29.008140362978153),2022-03-21
102703,4247,empty strain - H5N1 (HPAI non. Plt),,1/04/2022,30/06/2022,Resolved,1,,Dixie County,"Gavia immer, Larus atricilla",Wild,No,29.649,-83.122,wild,FALSE,POINT (-83.12255859375 29.649868677972307),2022-04-01
134426,4247,H5N1 (HPAI non. Plt),,17/04/2024,23/08/2024,Resolved,1,,Clay County,Birds,Domestic,No,30.003,-81.686,domestic,FALSE,POINT (-81.683349609375 30.00251693857068),2024-04-17
99296,4247,empty strain - H5N1 (HPAI non. Plt),,9/03/2022,30/06/2022,Resolved,1,,Duval County,Pelecanus occidentalis,Wild,No,30.264,-81.663,wild,FALSE,POINT (-81.661376953125 30.26855624904772),2022-03-09
102700,4247,empty strain - H5N1 (HPAI non. Plt),,20/04/2022,30/06/2022,Resolved,1,,Duval County,Cairina moschata,Wild,No,30.268,-81.721,wild,FALSE,POINT (-81.71630859375 30.26855624904772),2022-04-20
108974,4247,H5N1 (HPAI non. Plt),,1/11/2022,15/03/2023,Resolved,1,,Duval County,Birds,Domestic,No,30.33,-81.664,domestic,FALSE,POINT (-81.661376953125 30.32547125932811),2022-11-01
110663,4247,H5N1 (HPAI non. Plt),,12/12/2022,14/04/2023,Resolved,1,,Duval County,Birds,Domestic,No,30.324,-81.666,domestic,FALSE,POINT (-81.661376953125 30.32547125932811),2022-12-12
127575,4247,empty strain - H5N1 (HPAI non. Plt),,13/11/2023,28/03/2024,Resolved,1,,Duval County,Birds,Domestic,No,30.33,-81.664,domestic,FALSE,POINT (-81.661376953125 30.32547125932811),2023-11-13
103853,4247,empty strain - H5N1 (HPAI non. Plt),,26/05/2022,4/11/2022,Resolved,1,,Toombs County,Birds,Domestic,No,32.219,-82.316,domestic,FALSE,POINT (-82.320556640625 32.222095840502334),2022-05-26
108631,4247,H5N1 (HPAI non. Plt),,17/10/2022,14/03/2023,Resolved,1,,Beaufort County,Birds,Domestic,No,32.43,-80.67,domestic,FALSE,POINT (-80.672607421875 32.42634016154638),2022-10-17
95459,4247,empty strain - H5 (HPAI non. Plt),,30/12/2021,31/12/2021,Resolved,1,4,Colleton County,"Anas americana, Anas discors",Wild,No,32.596,-80.459,wild,FALSE,POINT (-80.4638671875 32.59310597426537),2021-12-30
112078,4247,H5N1 (HPAI non. Plt),,16/12/2022,31/12/2022,Resolved,1,,Colleton County,Anas fulvigula,Wild,No,32.903,-80.668,wild,FALSE,POINT (-80.672607421875 32.90726224488304),2022-12-16
145901,4247,H5N1 (HPAI non. Plt),,11/12/2024,,Continuing,1,,Pickens County,Birds,Domestic,No,33.262,-88.095,domestic,FALSE,POINT (-88.099365234375 33.26624989076275),2024-12-11
106297,4247,H5N1 (HPAI non. Plt),,19/08/2022,27/01/2023,Resolved,1,,Henry 01,Birds,Domestic,No,33.447,-84.129,domestic,FALSE,POINT (-84.13330078125 33.44977658311845),2022-08-19
130577,4247,H5N1 (HPAI non. Plt),,18/01/2024,17/05/2024,Resolved,1,,Orangeburg County,Birds,Domestic,No,33.492,-80.863,domestic,FALSE,POINT (-80.859375 33.495597744865705),2024-01-18
108975,4247,H5N1 (HPAI non. Plt),,3/11/2022,13/03/2023,Resolved,1,,Lowndes County,Birds,Domestic,No,33.506,-88.432,domestic,FALSE,POINT (-88.428955078125 33.50475906922608),2022-11-03
148263,4247,H5N1 (HPAI non. Plt),,25/12/2024,,Continuing,1,,Clayton County,Birds,Domestic,No,33.507,-84.357,domestic,FALSE,POINT (-84.35302734375 33.50475906922608),2024-12-25
116031,4247,H5N1 (HPAI non. Plt),,11/03/2023,14/07/2023,Resolved,1,,Monroe County,Birds,Domestic,No,33.825,-88.545,domestic,FALSE,POINT (-88.5498046875 33.82479361826489),2023-03-11
130536,4247,H5N1 (HPAI non. Plt),,11/01/2024,10/05/2024,Resolved,1,,Horry County,Birds,Domestic,No,33.833,-79.048,domestic,FALSE,POINT (-79.046630859375 33.8339199536547),2024-01-11
135296,4247,H5N1 (HPAI non. Plt),,29/05/2024,18/10/2024,Resolved,1,,Richland County,Birds,Domestic,No,34.008,-81.037,domestic,FALSE,POINT (-81.03515625 34.00713506435885),2024-05-29
129063,4247,H5N1 (HPAI non. Plt),,7/12/2023,7/04/2024,Resolved,1,,Etowah County,Birds,Domestic,No,34.016,-86.012,domestic,FALSE,POINT (-86.011962890625 34.016241889667015),2023-12-07
110045,4247,H5N1 (HPAI non. Plt),,26/11/2022,4/04/2023,Resolved,1,,Lawrence County,Birds,Domestic,No,34.48,-87.293,domestic,FALSE,POINT (-87.29736328125 34.4793919710481),2022-11-26
98072,4247,empty strain - H5N1 (HPAI non. Plt),,17/02/2022,30/06/2022,Resolved,1,,Carteret County,Aythya americana,Wild,No,34.735,-76.646,wild,FALSE,POINT (-76.640625 34.73258420612362),2022-02-17
98110,4247,empty strain - H5N1 (HPAI non. Plt),,23/02/2022,30/06/2022,Resolved,1,,Limestone County,Anas americana,Wild,No,34.749,-86.938,wild,FALSE,POINT (-86.934814453125 34.7506398050501),2022-02-23
110186,4247,H5N1 (HPAI non. Plt),,5/12/2022,10/04/2023,Resolved,1,,Onslow County,Birds,Domestic,No,34.781,-77.486,domestic,FALSE,POINT (-77.486572265625 34.77771580360469),2022-12-05
109109,4247,H5N1 (HPAI non. Plt),,17/11/2022,22/03/2023,Resolved,1,,Union County,Birds,Domestic,No,34.983,-80.55,domestic,FALSE,POINT (-80.5517578125 34.985003130171066),2022-11-17
109921,4247,H5N1 (HPAI non. Plt),,30/11/2022,3/04/2023,Resolved,1,,Union County,Birds,Domestic,No,34.985,-80.55,domestic,FALSE,POINT (-80.5517578125 34.985003130171066),2022-11-30
99294,4247,empty strain - H5N1 (HPAI non. Plt),,16/02/2022,30/06/2022,Resolved,1,,Craven County,Aix sponsa,Wild,No,35.125,-77.071,wild,FALSE,POINT (-77.069091796875 35.12889434101051),2022-02-16
96627,4247,empty strain - H5N1 (HPAI non. Plt),,20/01/2022,30/06/2022,Resolved,1,,Pamlico County,"Anas acuta, Anas carolinensis, Anas platyrhynchos, Anas strepera",Wild,No,35.145,-76.758,wild,FALSE,POINT (-76.761474609375 35.1468629067563),2022-01-20
127152,4247,H5N1 (HPAI non. Plt),,16/10/2023,5/04/2024,Resolved,1,,Lincoln County,Birds,Domestic,No,35.152,-86.57,domestic,FALSE,POINT (-86.572265625 35.15584570226544),2023-10-16
96626,4247,empty strain - H5N1 (HPAI non. Plt),,20/01/2022,30/06/2022,Resolved,1,,Hyde County,"Anas clypeata, Anser caerulescens",Wild,No,35.393,-76.328,wild,FALSE,POINT (-76.3330078125 35.38904996691167),2022-01-20
108438,4247,H5N1 (HPAI non. Plt),,22/10/2022,1/03/2023,Resolved,1,,Tipton County,Birds,Domestic,No,35.565,-89.649,domestic,FALSE,POINT (-89.6484375 35.56798045801209),2022-10-22
147244,4247,H5N1 (HPAI non. Plt),,23/12/2024,,Continuing,1,,Tipton County,Birds,Domestic,No,35.564,-89.646,domestic,FALSE,POINT (-89.6484375 35.56798045801209),2024-12-23
113104,4247,H5N1 (HPAI non. Plt),,20/01/2023,25/05/2023,Resolved,1,,Rowan County,Birds,Domestic,No,35.668,-80.471,domestic,FALSE,POINT (-80.474853515625 35.666222341034796),2023-01-20
118928,4247,H5N1 (HPAI non. Plt),,1/05/2023,19/09/2023,Resolved,1,,Rowan County,Birds,Domestic,No,35.668,-80.464,domestic,FALSE,POINT (-80.4638671875 35.666222341034796),2023-05-01
98956,4247,empty strain - H5N1 (HPAI non. Plt),,4/03/2022,30/06/2022,Resolved,1,,Wake County,Buteo lineatus,Wild,No,35.677,-78.746,wild,FALSE,POINT (-78.75 35.67514743608467),2022-03-04
98958,4247,empty strain - H5N1 (HPAI non. Plt),,4/03/2022,30/06/2022,Resolved,1,,Dare County,Haliaeetus leucocephalus,Wild,No,35.789,-75.772,wild,FALSE,POINT (-75.772705078125 35.79108281624994),2022-03-04
108217,4247,H5N1 (HPAI non. Plt),,19/10/2022,18/02/2023,Resolved,1,,Wake County,Birds,Domestic,No,35.8029,-78.6935,domestic,FALSE,POINT (-78.695068359375 35.799993929885275),2022-10-19
109922,4247,empty strain - H5N1 (HPAI non. Plt),,27/11/2022,30/03/2023,Resolved,1,,Knox County,Birds,Domestic,No,35.96,-83.915,domestic,FALSE,POINT (-83.91357421875 35.96022296929668),2022-11-27
109602,4247,H5N1 (HPAI non. Plt),,22/11/2022,28/03/2023,Resolved,1,,Durham County,Birds,Domestic,No,35.994,-78.901,domestic,FALSE,POINT (-78.90380859375 35.99578538642032),2022-11-22
133692,4247,empty strain - H5N1 (HPAI non. Plt),,21/03/2024,5/08/2024,Resolved,1,,Guilford County,Birds,Domestic,No,36.072,-79.794,domestic,FALSE,POINT (-79.793701171875 36.075742215627),2024-03-21
109598,4247,H5N1 (HPAI non. Plt),,15/11/2022,23/03/2023,Resolved,1,,Davidson County,Birds,Domestic,No,36.168,-86.777,domestic,FALSE,POINT (-86.781005859375 36.16448788632064),2022-11-15
148267,4247,H5N1 (HPAI non. Plt),,5/01/2025,,Continuing,1,,Greene County,Birds,Domestic,No,36.164,-82.833,domestic,FALSE,POINT (-82.8369140625 36.16448788632064),2025-01-05
147237,4247,H5N1 (HPAI non. Plt),,15/12/2024,,Continuing,1,,Pemiscot County,Birds,Domestic,No,36.19,-89.657,domestic,FALSE,POINT (-89.659423828125 36.191092021824545),2024-12-15
100284,4247,empty strain - H5N1 (HPAI non. Plt),,1/03/2022,30/06/2022,Resolved,1,,Obion County,Aix sponsa,Wild,No,36.419,-89.002,wild,FALSE,POINT (-89.000244140625 36.4212824436495),2022-03-01
108044,4247,H5N1 (HPAI non. Plt),,17/10/2022,3/03/2023,Resolved,1,,Southampton County,Birds,Domestic,No,36.718,-77.069,domestic,FALSE,POINT (-77.069091796875 36.721273880045004),2022-10-17
151590,4247,H5N1 (HPAI non. Plt),,29/01/2025,,Continuing,1,,Virginia Beach,Birds,Domestic,No,36.753,-76.062,domestic,FALSE,POINT (-76.058349609375 36.75649032950518),2025-01-29
109181,4247,H5N1 (HPAI non. Plt),,3/10/2022,11/02/2023,Resolved,1,,Logan County,Birds,Domestic,No,36.845,-86.89,domestic,FALSE,POINT (-86.890869140625 36.84446074079564),2022-10-03
108045,4247,H5N1 (HPAI non. Plt),,19/10/2022,2/03/2023,Resolved,1,,Virginia Beach,Birds,Domestic,No,36.858,-75.984,domestic,FALSE,POINT (-75.9814453125 36.86204269508728),2022-10-19
99259,4247,empty strain - H5N1 (HPAI non. Plt),,1/02/2022,30/06/2022,Resolved,1,,City of Virginia Beach,Anas carolinensis,Wild,No,36.898,-76.031,wild,FALSE,POINT (-76.036376953125 36.89719446989035),2022-02-01
98071,4247,empty strain - H5N1 (HPAI non. Plt),,17/02/2022,30/06/2022,Resolved,1,,Ballard County,Anser caerulescens,Wild,No,36.969,-89.071,wild,FALSE,POINT (-89.066162109375 36.967449464169334),2022-02-17
107580,4247,H5N1 (HPAI non. Plt),,2/10/2022,2/02/2023,Resolved,1,,Hampton County,Birds,Domestic,No,37.04,-76.395,domestic,FALSE,POINT (-76.39892578125 37.03763967977139),2022-10-02
108737,4247,empty strain - H5N1 (HPAI non. Plt),,3/11/2022,6/03/2023,Resolved,1,,Gloucester County,Birds,Domestic,No,37.399,-76.525,domestic,FALSE,POINT (-76.519775390625 37.396346133189226),2022-11-03
148255,4247,H5N1 (HPAI non. Plt),,27/12/2024,,Continuing,1,,Perry County,Birds,Domestic,No,37.729,-89.862,domestic,FALSE,POINT (-89.857177734375 37.72728027686003),2024-12-27
118233,4247,H5N1 (HPAI non. Plt),,2/05/2023,1/09/2023,Resolved,1,,Posey County,Birds,Domestic,No,37.932,-87.895,domestic,FALSE,POINT (-87.890625 37.93553306183642),2023-05-02
106593,4247,H5N1 (HPAI non. Plt),,26/08/2022,3/03/2023,Resolved,1,,Caroline County,Birds,Domestic,No,38.041,-77.352,domestic,FALSE,POINT (-77.354736328125 38.03943889182176),2022-08-26
110744,4247,H5N1 (HPAI non. Plt),,16/12/2022,31/12/2022,Resolved,1,,Pocahontas County,Branta canadensis,Wild,No,38.224,-80.096,wild,FALSE,POINT (-80.101318359375 38.2209197668312),2022-12-16
132138,4247,H5N1 (HPAI non. Plt),,6/02/2024,17/06/2024,Resolved,1,,Kanawha County,Birds,Domestic,No,38.351,-81.639,domestic,FALSE,POINT (-81.639404296875 38.350272538257656),2024-02-06
