outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry
108435,4247,H5N1 (HPAI non. Plt),,3/10/2022,6/02/2023,Resolved,1,,Broward County,Birds,Domestic,No,26.081,-80.134,domestic,FALSE,POINT (-80.13427734375 26.076520559856974)
109108,4247,H5N1 (HPAI non. Plt),,8/11/2022,30/03/2023,Resolved,1,,Broward County,Birds,Domestic,No,26.115,-80.14,domestic,FALSE,POINT (-80.145263671875 26.115985925333533)
109606,4247,H5N1 (HPAI non. Plt),,18/11/2022,22/03/2023,Resolved,1,,Broward County,Birds,Domestic,No,26.118,-80.143,domestic,FALSE,POINT (-80.145263671875 26.115985925333533)
108590,4247,H5N1 (HPAI non. Plt),,25/10/2022,8/03/2023,Resolved,1,,Broward County,Birds,Domestic,No,26.121,-80.169,domestic,FALSE,POINT (-80.167236328125 26.12585018568035)
127940,4247,H5N1 (HPAI non. Plt),,15/11/2023,18/03/2024,Resolved,1,,Broward County,Birds,Domestic,No,26.124,-80.262,domestic,FALSE,POINT (-80.26611328125 26.12585018568035)
151586,4247,H5N1 (HPAI non. Plt),,23/01/2025,,Continuing,1,,Broward County,Birds,Domestic,No,26.122,-80.263,domestic,FALSE,POINT (-80.26611328125 26.12585018568035)
152603,4247,H5N1 (HPAI non. Plt),,10/02/2025,,Continuing,1,,Broward County,Birds,Domestic,No,26.123,-80.263,domestic,FALSE,POINT (-80.26611328125 26.12585018568035)
105541,4247,H5N1 (HPAI non. Plt),,28/07/2022,31/12/2022,Resolved,1,,Broward County,Caracara cheriway,Wild,No,26.138,-80.169,wild,FALSE,POINT (-80.167236328125 26.13571361317392)
111069,4247,H5N1 (HPAI non. Plt),,10/12/2022,31/12/2022,Resolved,1,,Palm Beach County,Dendrocygna bicolor,Wild,No,26.467,-80.059,wild,FALSE,POINT (-80.057373046875 26.470573022375078)
148256,4247,H5N1 (HPAI non. Plt),,29/12/2024,,Continuing,1,,Palm Beach County,Birds,Domestic,No,26.716,-80.055,domestic,FALSE,POINT (-80.057373046875 26.716173757934087)
137326,4247,H5N1 (HPAI non. Plt),,20/07/2024,21/11/2024,Resolved,1,,Hendry County,Birds,Domestic,No,26.761,-81.438,domestic,FALSE,POINT (-81.441650390625 26.76523056569748)
108436,4247,H5N1 (HPAI non. Plt),,2/10/2022,6/02/2023,Resolved,1,,Martin County,Birds,Domestic,No,27.176,-80.253,domestic,FALSE,POINT (-80.255126953125 27.176469131898898)
108249,4247,H5N1 (HPAI non. Plt),,17/10/2022,22/02/2023,Resolved,1,,Martin County,Birds,Domestic,No,27.191,-80.253,domestic,FALSE,POINT (-80.255126953125 27.186242185608734)
131135,4247,H5N1 (HPAI non. Plt),,8/01/2024,10/06/2024,Resolved,1,,DeSoto County,Birds,Domestic,No,27.215,-81.858,domestic,FALSE,POINT (-81.859130859375 27.215556209029685)
108167,4247,H5N1 (HPAI non. Plt),,14/10/2022,16/02/2023,Resolved,1,,Okeechobee County,Birds,Domestic,No,27.244,-80.83,domestic,FALSE,POINT (-80.826416015625 27.244862521497282)
108207,4247,H5N1 (HPAI non. Plt),,6/10/2022,22/02/2023,Resolved,1,,Saint Lucie County,Birds,Domestic,No,27.447,-80.35,domestic,FALSE,POINT (-80.35400390625 27.44979032978422)
108246,4247,H5N1 (HPAI non. Plt),,13/10/2022,16/02/2023,Resolved,1,,Indian River County,Birds,Domestic,No,27.632,-80.389,domestic,FALSE,POINT (-80.386962890625 27.634873791342528)
108248,4247,H5N1 (HPAI non. Plt),,10/10/2022,27/02/2023,Resolved,1,,Indian River County,Birds,Domestic,No,27.639,-80.43,domestic,FALSE,POINT (-80.430908203125 27.634873791342528)
112352,4247,H5N1 (HPAI non. Plt),,25/10/2022,31/12/2022,Resolved,1,,Indian River County,Alopochen aegyptiaca,Wild,No,27.638,-80.38,wild,FALSE,POINT (-80.3759765625 27.634873791342528)
108215,4247,H5N1 (HPAI non. Plt),,13/10/2022,22/02/2023,Resolved,1,,Indian River County,Birds,Domestic,No,27.64,-80.397,domestic,FALSE,POINT (-80.39794921875 27.64460638194332)
100287,4247,empty strain - H5N1 (HPAI non. Plt),,18/03/2022,30/06/2022,Resolved,1,,Polk County,Larus delawarensis,Wild,No,27.839,-81.781,wild,FALSE,POINT (-81.7822265625 27.83907609477781)
108358,4247,H5N1 (HPAI non. Plt),,10/10/2022,7/03/2023,Resolved,1,,Hillsborough County,Birds,Domestic,No,27.886,-82.389,domestic,FALSE,POINT (-82.386474609375 27.88763921713651)
109007,4247,H5N1 (HPAI non. Plt),,1/11/2022,22/03/2023,Resolved,1,,Hillsborough County,Birds,Domestic,No,27.95,-82.451,domestic,FALSE,POINT (-82.452392578125 27.945886221761967)
114093,4247,H5N1 (HPAI non. Plt),,7/02/2023,22/06/2023,Resolved,1,,Hillsborough County,Birds,Domestic,No,27.949,-82.455,domestic,FALSE,POINT (-82.452392578125 27.945886221761967)
111071,4247,H5N1 (HPAI non. Plt),,9/12/2022,31/12/2022,Resolved,1,,Brevard County,Thalasseus sandvicensis,Wild,No,28.247,-80.738,wild,FALSE,POINT (-80.738525390625 28.246327971048842)
107886,4247,empty strain - H5N1 (HPAI non. Plt),,8/10/2022,28/02/2023,Resolved,1,,Osceola County,Birds,Domestic,No,28.293,-81.396,domestic,FALSE,POINT (-81.397705078125 28.294707428421205)
105965,4247,H5N1 (HPAI non. Plt),,10/08/2022,9/01/2023,Resolved,1,,Osceola County,Birds,Domestic,No,28.312,-81.41,domestic,FALSE,POINT (-81.40869140625 28.31405305806959)
108362,4247,H5N1 (HPAI non. Plt),,13/10/2022,2/03/2023,Resolved,1,,Pasco County,Birds,Domestic,No,28.369,-82.186,domestic,FALSE,POINT (-82.188720703125 28.37206882963163)
115740,4247,H5N1 (HPAI non. Plt),,23/01/2023,30/06/2023,Resolved,1,,Brevard County,Melanitta nigra,Wild,No,28.405,-80.706,wild,FALSE,POINT (-80.70556640625 28.401064827220893)
101232,4247,empty strain - H5N1 (HPAI non. Plt),,10/03/2022,30/06/2022,Resolved,1,,Orange County,"Coragyps atratus, Haliaeetus leucocephalus",Wild,No,28.487,-81.359,wild,FALSE,POINT (-81.353759765625 28.488005204159478)
132868,4247,H5N1 (HPAI non. Plt),,26/02/2024,30/06/2024,Resolved,1,2,Orange County ,Cygnus melancoryphus,Wild,No,28.548,-81.378,wild,FALSE,POINT (-81.375732421875 28.54592572323348)
98073,4247,empty strain - H5N1 (HPAI non. Plt),,17/02/2022,30/06/2022,Resolved,1,,Brevard County,Coragyps atratus,Wild,No,28.554,-80.846,wild,FALSE,POINT (-80.848388671875 28.555576049185973)
102981,4247,empty strain - H5N1 (HPAI non. Plt),,8/04/2022,30/06/2022,Resolved,1,,Brevard County,Thalasseus maximus,Wild,No,28.579,-80.838,wild,FALSE,POINT (-80.83740234375 28.57487404744697)
148257,4247,H5N1 (HPAI non. Plt),,17/01/2025,,Continuing,1,,Orange County,Birds,Domestic,No,28.598,-81.378,domestic,FALSE,POINT (-81.375732421875 28.594168506232606)
100288,4247,empty strain - H5N1 (HPAI non. Plt),,18/03/2022,30/06/2022,Resolved,1,,Brevard County,"Ardea herodias, Bubo virginianus",Wild,No,28.599,-80.846,wild,FALSE,POINT (-80.848388671875 28.603814407841327)
104782,4247,H5N1 (HPAI non. Plt),,21/06/2022,30/06/2022,Resolved,1,,Brevard County,Mycteria americana,Wild,No,28.599,-80.846,wild,FALSE,POINT (-80.848388671875 28.603814407841327)
105445,4247,H5N1 (HPAI non. Plt),,15/07/2022,4/01/2023,Resolved,1,,Seminole County,Birds,Domestic,No,28.777,-81.28,domestic,FALSE,POINT (-81.27685546875 28.777289039997626)
108231,4247,H5N1 (HPAI non. Plt),,16/10/2022,20/02/2023,Resolved,1,,Lake County,Birds,Domestic,No,28.81,-81.733,domestic,FALSE,POINT (-81.73828125 28.806173508854783)
101557,4247,empty strain - H5N1 (HPAI non. Plt),,21/03/2022,30/06/2022,Resolved,1,,Volusia County,Thalasseus maximus,Wild,No,29.009,-81.299,wild,FALSE,POINT (-81.298828125 29.008140362978153)
102703,4247,empty strain - H5N1 (HPAI non. Plt),,1/04/2022,30/06/2022,Resolved,1,,Dixie County,"Gavia immer, Larus atricilla",Wild,No,29.649,-83.122,wild,FALSE,POINT (-83.12255859375 29.649868677972307)
134426,4247,H5N1 (HPAI non. Plt),,17/04/2024,23/08/2024,Resolved,1,,Clay County,Birds,Domestic,No,30.003,-81.686,domestic,FALSE,POINT (-81.683349609375 30.00251693857068)
99296,4247,empty strain - H5N1 (HPAI non. Plt),,9/03/2022,30/06/2022,Resolved,1,,Duval County,Pelecanus occidentalis,Wild,No,30.264,-81.663,wild,FALSE,POINT (-81.661376953125 30.26855624904772)
102700,4247,empty strain - H5N1 (HPAI non. Plt),,20/04/2022,30/06/2022,Resolved,1,,Duval County,Cairina moschata,Wild,No,30.268,-81.721,wild,FALSE,POINT (-81.71630859375 30.26855624904772)
108974,4247,H5N1 (HPAI non. Plt),,1/11/2022,15/03/2023,Resolved,1,,Duval County,Birds,Domestic,No,30.33,-81.664,domestic,FALSE,POINT (-81.661376953125 30.32547125932811)
110663,4247,H5N1 (HPAI non. Plt),,12/12/2022,14/04/2023,Resolved,1,,Duval County,Birds,Domestic,No,30.324,-81.666,domestic,FALSE,POINT (-81.661376953125 30.32547125932811)
127575,4247,empty strain - H5N1 (HPAI non. Plt),,13/11/2023,28/03/2024,Resolved,1,,Duval County,Birds,Domestic,No,30.33,-81.664,domestic,FALSE,POINT (-81.661376953125 30.32547125932811)
103853,4247,empty strain - H5N1 (HPAI non. Plt),,26/05/2022,4/11/2022,Resolved,1,,Toombs County,Birds,Domestic,No,32.219,-82.316,domestic,FALSE,POINT (-82.320556640625 32.222095840502334)
108631,4247,H5N1 (HPAI non. Plt),,17/10/2022,14/03/2023,Resolved,1,,Beaufort County,Birds,Domestic,No,32.43,-80.67,domestic,FALSE,POINT (-80.672607421875 32.42634016154638)
95459,4247,empty strain - H5 (HPAI non. Plt),,30/12/2021,31/12/2021,Resolved,1,4,Colleton County,"Anas americana, Anas discors",Wild,No,32.596,-80.459,wild,FALSE,POINT (-80.4638671875 32.59310597426537)
112078,4247,H5N1 (HPAI non. Plt),,16/12/2022,31/12/2022,Resolved,1,,Colleton County,Anas fulvigula,Wild,No,32.903,-80.668,wild,FALSE,POINT (-80.672607421875 32.90726224488304)
145901,4247,H5N1 (HPAI non. Plt),,11/12/2024,,Continuing,1,,Pickens County,Birds,Domestic,No,33.262,-88.095,domestic,FALSE,POINT (-88.099365234375 33.26624989076275)
106297,4247,H5N1 (HPAI non. Plt),,19/08/2022,27/01/2023,Resolved,1,,Henry 01,Birds,Domestic,No,33.447,-84.129,domestic,FALSE,POINT (-84.13330078125 33.44977658311845)
130577,4247,H5N1 (HPAI non. Plt),,18/01/2024,17/05/2024,Resolved,1,,Orangeburg County,Birds,Domestic,No,33.492,-80.863,domestic,FALSE,POINT (-80.859375 33.495597744865705)
108975,4247,H5N1 (HPAI non. Plt),,3/11/2022,13/03/2023,Resolved,1,,Lowndes County,Birds,Domestic,No,33.506,-88.432,domestic,FALSE,POINT (-88.428955078125 33.50475906922608)
148263,4247,H5N1 (HPAI non. Plt),,25/12/2024,,Continuing,1,,Clayton County,Birds,Domestic,No,33.507,-84.357,domestic,FALSE,POINT (-84.35302734375 33.50475906922608)
116031,4247,H5N1 (HPAI non. Plt),,11/03/2023,14/07/2023,Resolved,1,,Monroe County,Birds,Domestic,No,33.825,-88.545,domestic,FALSE,POINT (-88.5498046875 33.82479361826489)
130536,4247,H5N1 (HPAI non. Plt),,11/01/2024,10/05/2024,Resolved,1,,Horry County,Birds,Domestic,No,33.833,-79.048,domestic,FALSE,POINT (-79.046630859375 33.8339199536547)
135296,4247,H5N1 (HPAI non. Plt),,29/05/2024,18/10/2024,Resolved,1,,Richland County,Birds,Domestic,No,34.008,-81.037,domestic,FALSE,POINT (-81.03515625 34.00713506435885)
129063,4247,H5N1 (HPAI non. Plt),,7/12/2023,7/04/2024,Resolved,1,,Etowah County,Birds,Domestic,No,34.016,-86.012,domestic,FALSE,POINT (-86.011962890625 34.016241889667015)
110045,4247,H5N1 (HPAI non. Plt),,26/11/2022,4/04/2023,Resolved,1,,Lawrence County,Birds,Domestic,No,34.48,-87.293,domestic,FALSE,POINT (-87.29736328125 34.4793919710481)
98072,4247,empty strain - H5N1 (HPAI non. Plt),,17/02/2022,30/06/2022,Resolved,1,,Carteret County,Aythya americana,Wild,No,34.735,-76.646,wild,FALSE,POINT (-76.640625 34.73258420612362)
98110,4247,empty strain - H5N1 (HPAI non. Plt),,23/02/2022,30/06/2022,Resolved,1,,Limestone County,Anas americana,Wild,No,34.749,-86.938,wild,FALSE,POINT (-86.934814453125 34.7506398050501)
110186,4247,H5N1 (HPAI non. Plt),,5/12/2022,10/04/2023,Resolved,1,,Onslow County,Birds,Domestic,No,34.781,-77.486,domestic,FALSE,POINT (-77.486572265625 34.77771580360469)
109109,4247,H5N1 (HPAI non. Plt),,17/11/2022,22/03/2023,Resolved,1,,Union County,Birds,Domestic,No,34.983,-80.55,domestic,FALSE,POINT (-80.5517578125 34.985003130171066)
109921,4247,H5N1 (HPAI non. Plt),,30/11/2022,3/04/2023,Resolved,1,,Union County,Birds,Domestic,No,34.985,-80.55,domestic,FALSE,POINT (-80.5517578125 34.985003130171066)
99294,4247,empty strain - H5N1 (HPAI non. Plt),,16/02/2022,30/06/2022,Resolved,1,,Craven County,Aix sponsa,Wild,No,35.125,-77.071,wild,FALSE,POINT (-77.069091796875 35.12889434101051)
96627,4247,empty strain - H5N1 (HPAI non. Plt),,20/01/2022,30/06/2022,Resolved,1,,Pamlico County,"Anas acuta, Anas carolinensis, Anas platyrhynchos, Anas strepera",Wild,No,35.145,-76.758,wild,FALSE,POINT (-76.761474609375 35.1468629067563)
127152,4247,H5N1 (HPAI non. Plt),,16/10/2023,5/04/2024,Resolved,1,,Lincoln County,Birds,Domestic,No,35.152,-86.57,domestic,FALSE,POINT (-86.572265625 35.15584570226544)
96626,4247,empty strain - H5N1 (HPAI non. Plt),,20/01/2022,30/06/2022,Resolved,1,,Hyde County,"Anas clypeata, Anser caerulescens",Wild,No,35.393,-76.328,wild,FALSE,POINT (-76.3330078125 35.38904996691167)
108438,4247,H5N1 (HPAI non. Plt),,22/10/2022,1/03/2023,Resolved,1,,Tipton County,Birds,Domestic,No,35.565,-89.649,domestic,FALSE,POINT (-89.6484375 35.56798045801209)
147244,4247,H5N1 (HPAI non. Plt),,23/12/2024,,Continuing,1,,Tipton County,Birds,Domestic,No,35.564,-89.646,domestic,FALSE,POINT (-89.6484375 35.56798045801209)
113104,4247,H5N1 (HPAI non. Plt),,20/01/2023,25/05/2023,Resolved,1,,Rowan County,Birds,Domestic,No,35.668,-80.471,domestic,FALSE,POINT (-80.474853515625 35.666222341034796)
118928,4247,H5N1 (HPAI non. Plt),,1/05/2023,19/09/2023,Resolved,1,,Rowan County,Birds,Domestic,No,35.668,-80.464,domestic,FALSE,POINT (-80.4638671875 35.666222341034796)
98956,4247,empty strain - H5N1 (HPAI non. Plt),,4/03/2022,30/06/2022,Resolved,1,,Wake County,Buteo lineatus,Wild,No,35.677,-78.746,wild,FALSE,POINT (-78.75 35.67514743608467)
98958,4247,empty strain - H5N1 (HPAI non. Plt),,4/03/2022,30/06/2022,Resolved,1,,Dare County,Haliaeetus leucocephalus,Wild,No,35.789,-75.772,wild,FALSE,POINT (-75.772705078125 35.79108281624994)
108217,4247,H5N1 (HPAI non. Plt),,19/10/2022,18/02/2023,Resolved,1,,Wake County,Birds,Domestic,No,35.8029,-78.6935,domestic,FALSE,POINT (-78.695068359375 35.799993929885275)
109922,4247,empty strain - H5N1 (HPAI non. Plt),,27/11/2022,30/03/2023,Resolved,1,,Knox County,Birds,Domestic,No,35.96,-83.915,domestic,FALSE,POINT (-83.91357421875 35.96022296929668)
109602,4247,H5N1 (HPAI non. Plt),,22/11/2022,28/03/2023,Resolved,1,,Durham County,Birds,Domestic,No,35.994,-78.901,domestic,FALSE,POINT (-78.90380859375 35.99578538642032)
133692,4247,empty strain - H5N1 (HPAI non. Plt),,21/03/2024,5/08/2024,Resolved,1,,Guilford County,Birds,Domestic,No,36.072,-79.794,domestic,FALSE,POINT (-79.793701171875 36.075742215627)
109598,4247,H5N1 (HPAI non. Plt),,15/11/2022,23/03/2023,Resolved,1,,Davidson County,Birds,Domestic,No,36.168,-86.777,domestic,FALSE,POINT (-86.781005859375 36.16448788632064)
148267,4247,H5N1 (HPAI non. Plt),,5/01/2025,,Continuing,1,,Greene County,Birds,Domestic,No,36.164,-82.833,domestic,FALSE,POINT (-82.8369140625 36.16448788632064)
147237,4247,H5N1 (HPAI non. Plt),,15/12/2024,,Continuing,1,,Pemiscot County,Birds,Domestic,No,36.19,-89.657,domestic,FALSE,POINT (-89.659423828125 36.191092021824545)
100284,4247,empty strain - H5N1 (HPAI non. Plt),,1/03/2022,30/06/2022,Resolved,1,,Obion County,Aix sponsa,Wild,No,36.419,-89.002,wild,FALSE,POINT (-89.000244140625 36.4212824436495)
108044,4247,H5N1 (HPAI non. Plt),,17/10/2022,3/03/2023,Resolved,1,,Southampton County,Birds,Domestic,No,36.718,-77.069,domestic,FALSE,POINT (-77.069091796875 36.721273880045004)
151590,4247,H5N1 (HPAI non. Plt),,29/01/2025,,Continuing,1,,Virginia Beach,Birds,Domestic,No,36.753,-76.062,domestic,FALSE,POINT (-76.058349609375 36.75649032950518)
109181,4247,H5N1 (HPAI non. Plt),,3/10/2022,11/02/2023,Resolved,1,,Logan County,Birds,Domestic,No,36.845,-86.89,domestic,FALSE,POINT (-86.890869140625 36.84446074079564)
108045,4247,H5N1 (HPAI non. Plt),,19/10/2022,2/03/2023,Resolved,1,,Virginia Beach,Birds,Domestic,No,36.858,-75.984,domestic,FALSE,POINT (-75.9814453125 36.86204269508728)
99259,4247,empty strain - H5N1 (HPAI non. Plt),,1/02/2022,30/06/2022,Resolved,1,,City of Virginia Beach,Anas carolinensis,Wild,No,36.898,-76.031,wild,FALSE,POINT (-76.036376953125 36.89719446989035)
98071,4247,empty strain - H5N1 (HPAI non. Plt),,17/02/2022,30/06/2022,Resolved,1,,Ballard County,Anser caerulescens,Wild,No,36.969,-89.071,wild,FALSE,POINT (-89.066162109375 36.967449464169334)
107580,4247,H5N1 (HPAI non. Plt),,2/10/2022,2/02/2023,Resolved,1,,Hampton County,Birds,Domestic,No,37.04,-76.395,domestic,FALSE,POINT (-76.39892578125 37.03763967977139)
108737,4247,empty strain - H5N1 (HPAI non. Plt),,3/11/2022,6/03/2023,Resolved,1,,Gloucester County,Birds,Domestic,No,37.399,-76.525,domestic,FALSE,POINT (-76.519775390625 37.396346133189226)
148255,4247,H5N1 (HPAI non. Plt),,27/12/2024,,Continuing,1,,Perry County,Birds,Domestic,No,37.729,-89.862,domestic,FALSE,POINT (-89.857177734375 37.72728027686003)
118233,4247,H5N1 (HPAI non. Plt),,2/05/2023,1/09/2023,Resolved,1,,Posey County,Birds,Domestic,No,37.932,-87.895,domestic,FALSE,POINT (-87.890625 37.93553306183642)
106593,4247,H5N1 (HPAI non. Plt),,26/08/2022,3/03/2023,Resolved,1,,Caroline County,Birds,Domestic,No,38.041,-77.352,domestic,FALSE,POINT (-77.354736328125 38.03943889182176)
110744,4247,H5N1 (HPAI non. Plt),,16/12/2022,31/12/2022,Resolved,1,,Pocahontas County,Branta canadensis,Wild,No,38.224,-80.096,wild,FALSE,POINT (-80.101318359375 38.2209197668312)
132138,4247,H5N1 (HPAI non. Plt),,6/02/2024,17/06/2024,Resolved,1,,Kanawha County,Birds,Domestic,No,38.351,-81.639,domestic,FALSE,POINT (-81.639404296875 38.350272538257656)
115410,4247,H5N1 (HPAI non. Plt),,3/03/2023,4/07/2023,Resolved,1,,Rockingham County,Birds,Domestic,No,38.384,-78.989,domestic,FALSE,POINT (-78.99169921875 38.38472766885084)
99295,4247,empty strain - H5N1 (HPAI non. Plt),,8/03/2022,30/06/2022,Resolved,1,,Dubois County,Aythya americana,Wild,No,38.392,-86.941,wild,FALSE,POINT (-86.94580078125 38.393338888322376)
111444,4247,H5N1 (HPAI non. Plt),,18/12/2022,25/04/2023,Resolved,1,,St. Clair County,Birds,Domestic,No,38.533,-89.984,domestic,FALSE,POINT (-89.989013671875 38.53097889440025)
132564,4247,H5N1 (HPAI non. Plt),,15/02/2024,20/06/2024,Resolved,1,,Charles County ,Birds,Domestic,No,38.53,-76.978,domestic,FALSE,POINT (-76.981201171875 38.53097889440025)
151602,4247,H5N1 (HPAI non. Plt),,6/02/2025,,Continuing,1,,Sussex County,Birds,Domestic,No,38.69,-75.386,domestic,FALSE,POINT (-75.38818359375 38.694085047568336)
97454,4247,empty strain - H5N1 (HPAI non. Plt),,8/02/2022,17/05/2022,Resolved,1,,Fauquier County,Birds,Domestic,No,38.736,-77.798,domestic,FALSE,POINT (-77.794189453125 38.736946065675994)
115310,4247,H5N1 (HPAI non. Plt),,19/10/2022,31/12/2022,Resolved,1,,District of Columbia,Parulidae (incognita),Wild,No,38.875,-77.012,wild,FALSE,POINT (-77.01416015625 38.87392853923629)
104357,4247,H5N1 (HPAI non. Plt),,3/06/2022,30/06/2022,Resolved,1,,District of Columbia,Anas platyrhynchos,Wild,No,38.879,-77.039,wild,FALSE,POINT (-77.0361328125 38.88248119755082)
107088,4247,H5N1 (HPAI non. Plt),,12/09/2022,24/02/2023,Resolved,1,,Anne Arundel County,Birds,Domestic,No,38.977,-76.485,domestic,FALSE,POINT (-76.48681640625 38.97649248553938)
151589,4247,H5N1 (HPAI non. Plt),,27/01/2025,,Continuing,1,,Montgomery County,Birds,Domestic,No,39.084,-77.152,domestic,FALSE,POINT (-77.156982421875 39.08743603215885)
98111,4247,empty strain - H5N1 (HPAI non. Plt),,23/02/2022,30/06/2022,Resolved,1,,Cape May County,Anas platyrhynchos,Wild,No,39.095,-74.809,wild,FALSE,POINT (-74.805908203125 39.09596293630548)
107089,4247,H5N1 (HPAI non. Plt),,20/09/2022,28/02/2023,Resolved,1,,Kent County,Birds,Domestic,No,39.168,-75.522,domestic,FALSE,POINT (-75.52001953125 39.16414104768742)
107090,4247,H5N1 (HPAI non. Plt),,17/09/2022,28/02/2023,Resolved,1,,Kent County,Birds,Domestic,No,39.175,-75.53,domestic,FALSE,POINT (-75.531005859375 39.17265867042994)
97457,4247,empty strain - H5N1 (HPAI non. Plt),,9/02/2022,30/06/2022,Resolved,1,,Kent County,Anas americana,Wild,No,39.179,-75.533,wild,FALSE,POINT (-75.531005859375 39.1811752615875)
97455,4247,empty strain - H5N1 (HPAI non. Plt),,2/02/2022,30/06/2022,Resolved,1,,Kent County,Aythya affinis,Wild,No,39.231,-76.084,wild,FALSE,POINT (-76.080322265625 39.23225314171489)
102677,4247,empty strain - H5N1 (HPAI non. Plt),,21/04/2022,24/09/2022,Resolved,1,,Johnson County,Birds,Domestic,No,39.467,-86.046,domestic,FALSE,POINT (-86.044921875 39.47012512235818)
151585,4247,H5N1 (HPAI non. Plt),,18/01/2025,,Continuing,1,,Shelby County,Birds,Domestic,No,39.521,-85.778,domestic,FALSE,POINT (-85.78125 39.520992293571965)
152605,4247,H5N1 (HPAI non. Plt),,21/02/2025,,Continuing,1,,Union County,Birds,Domestic,No,39.635,-84.931,domestic,FALSE,POINT (-84.935302734375 39.631076770083666)
151591,4247,H5N1 (HPAI non. Plt),,31/01/2025,,Continuing,1,,Adams County,Birds,Domestic,No,39.83,-77.231,domestic,FALSE,POINT (-77.23388671875 39.83385008019448)
101097,4247,empty strain - H5N1 (HPAI non. Plt),,27/03/2022,5/09/2022,Resolved,1,,Franklin County,Birds,Domestic,No,39.887,-83.01,domestic,FALSE,POINT (-83.0126953125 39.8844501782344)
100290,4247,empty strain - H5N1 (HPAI non. Plt),,24/03/2022,30/06/2022,Resolved,1,,Chester County,Haliaeetus leucocephalus,Wild,No,39.955,-75.591,wild,FALSE,POINT (-75.5859375 39.95185892663005)
132562,4247,H5N1 (HPAI non. Plt),,17/02/2024,21/06/2024,Resolved,1,,Franklin County,Birds,Domestic,No,39.954,-82.999,domestic,FALSE,POINT (-83.001708984375 39.95185892663005)
108368,4247,H5N1 (HPAI non. Plt),,20/10/2022,22/02/2023,Resolved,1,,Ocean County,Birds,Domestic,No,39.964,-74.206,domestic,FALSE,POINT (-74.20166015625 39.96028035429569)
107354,4247,H5N1 (HPAI non. Plt),,22/09/2022,1/03/2023,Resolved,1,,Lancaster County,Birds,Domestic,No,40.0178,-76.3011,domestic,FALSE,POINT (-76.300048828125 40.019201307686785)
112355,4247,H5N1 (HPAI non. Plt),,30/12/2022,16/05/2023,Resolved,1,,Licking County,Birds,Domestic,No,40.057,-82.404,domestic,FALSE,POINT (-82.408447265625 40.05284760182397)
151023,4247,H5N1 (HPAI non. Plt),,24/01/2025,,Continuing,1,,Randolph County,Birds,Domestic,No,40.172,-84.982,domestic,FALSE,POINT (-84.979248046875 40.17047886718112)
108635,4247,H5N1 (HPAI non. Plt),,2/11/2022,9/04/2023,Resolved,1,,Dauphin County,Birds,Domestic,No,40.297,-76.826,domestic,FALSE,POINT (-76.827392578125 40.296286517117125)
107403,4247,H5N1 (HPAI non. Plt),,2/09/2022,14/02/2023,Resolved,1,,Westmoreland County,Birds,Domestic,No,40.302,-79.539,domestic,FALSE,POINT (-79.541015625 40.304665382591764)
107404,4247,H5N1 (HPAI non. Plt),,2/10/2022,3/02/2023,Resolved,1,,Berks County,Birds,Domestic,No,40.325,-75.934,domestic,FALSE,POINT (-75.9375 40.32141999593438)
109105,4247,H5N1 (HPAI non. Plt),,9/11/2022,16/04/2023,Resolved,1,,Berks County,Birds,Domestic,No,40.328,-75.93,domestic,FALSE,POINT (-75.926513671875 40.32979574370208)
108591,4247,H5N1 (HPAI non. Plt),,31/10/2022,4/03/2023,Resolved,1,,Allegheny County,Birds,Domestic,No,40.44,-80.009,domestic,FALSE,POINT (-80.013427734375 40.438585867043315)
113843,4247,H5N1 (HPAI non. Plt),,27/01/2023,21/06/2023,Resolved,1,,Allegheny County,Birds,Domestic,No,40.44,-79.995,domestic,FALSE,POINT (-79.991455078125 40.438585867043315)
98929,4247,empty strain - H5N1 (HPAI non. Plt),,6/03/2022,9/08/2022,Resolved,1,,McLean County,Birds,Domestic,No,40.501,-88.922,domestic,FALSE,POINT (-88.92333984375 40.497092372695676)
116010,4247,H5N1 (HPAI non. Plt),,28/02/2023,14/07/2023,Resolved,1,,Mifflin County,Birds,Domestic,No,40.597,-77.577,domestic,FALSE,POINT (-77.574462890625 40.597270634420255)
131968,4247,H5N1 (HPAI non. Plt),,2/02/2024,8/06/2024,Resolved,1,,Schuylkill County,Birds,Domestic,No,40.688,-76.198,domestic,FALSE,POINT (-76.201171875 40.68896903762433)
106870,4247,empty strain - H5N1 (HPAI non. Plt),,7/09/2022,21/02/2023,Resolved,1,,Allen County,Birds,Domestic,No,40.749,-84.097,domestic,FALSE,POINT (-84.100341796875 40.747256962804215)
107150,4247,H5N1 (HPAI non. Plt),,20/09/2022,31/12/2022,Resolved,1,,Nassau County,Rynchops niger,Wild,No,40.757,-73.621,wild,FALSE,POINT (-73.619384765625 40.75557964275589)
152599,4247,H5N1 (HPAI non. Plt),,11/02/2025,,Continuing,1,,Stark County,Birds,Domestic,No,40.799,-81.375,domestic,FALSE,POINT (-81.375732421875 40.79717741518766)
